Ticker,YearMonth,ret_1m,ret_3m,ret_6m,ret_12m,momentum_accel,vol_1m,vol_3m,vol_6m,downside_vol_3m,avg_volume_1m,avg_volume_3m,volume_change_1m,volume_ratio_1m_3m,Log_Volume,log_volume_change_1m,market_cap_1m,log_market_cap_1m,market_cap_3m_avg,market_cap_change_1m,market_cap_ratio_1m_3m,log_market_cap_change_1m,ret_1m_rank,ret_3m_rank,ret_6m_rank,ret_12m_rank,vol_1m_rank,vol_3m_rank,vol_6m_rank,avg_volume_1m_rank,volume_ratio_1m_3m_rank,Log_Volume_rank,market_cap_1m_rank,market_cap_ratio_1m_3m_rank,log_market_cap_1m_rank,future_return_1m,label_top20
CAT,3/31/2025,-0.006746237,-0.024446846,-0.098267645,0.107452728,-0.004497492,0.017524168,0.040566095,0.060561399,0.026374089,2652009.524,2519982.473,0.03321374,1.052392051,14.79082822,0.032674081,1.51369E+11,25.74298619,1.59904E+11,-0.041139712,0.946622107,-0.0420099,0.683168317,0.376237624,0.178217822,0.475247525,0.415841584,0.227722772,0.316831683,0.128712871,0.366336634,0.128712871,0.435643564,0.316831683,0.435643564,-0.064434213,0
CAT,4/30/2025,-0.064434213,-0.115981144,-0.120063918,0.126428354,-0.042956142,0.037220425,0.029817495,0.063210676,0.029817495,3662790.476,2960519.298,0.381137754,1.23721216,15.11373584,0.322907619,1.4263E+11,25.68351785,1.50621E+11,-0.057734631,0.946946386,-0.059468336,0.198019802,0.277227723,0.207920792,0.485148515,0.613861386,0.188118812,0.306930693,0.178217822,0.811881188,0.178217822,0.415841584,0.287128713,0.415841584,0.108517035,1
CAT,5/31/2025,0.108517035,0.030094152,-0.088177383,0.221185012,0.07234469,0.01698726,0.08805837,0.075023328,0.035414644,2524909.524,2946569.841,-0.31065958,0.856897905,14.74171579,-0.372020052,1.60505E+11,25.80159192,1.51501E+11,0.12532746,1.059430988,0.118074069,0.841584158,0.722772277,0.267326733,0.564356436,0.524752475,0.663366337,0.504950495,0.138613861,0.485148515,0.138613861,0.435643564,0.712871287,0.435643564,0.126323661,1
CAT,6/30/2025,0.126323661,0.168099695,0.139543342,0.368264612,0.084215774,0.01095347,0.105370597,0.079662683,0.03720111,2482810,2890170,-0.016673676,0.859053274,14.72490154,-0.016814247,1.79035E+11,25.91084964,1.60723E+11,0.115449789,1.11393483,0.109257721,0.900990099,0.732673267,0.584158416,0.722772277,0.306930693,0.851485149,0.623762376,0.128712871,0.297029703,0.128712871,0.475247525,0.851485149,0.475247525,0.120484943,1
CAT,7/31/2025,0.120484943,0.398980316,0.236724978,0.457305191,0.080323295,0.011419091,0.009077421,0.088967949,0,2614631.818,2540783.781,0.0530938,1.029065062,14.77663385,0.051732308,2.02747E+11,26.03522436,1.80763E+11,0.132440135,1.121620433,0.124374716,0.95049505,0.940594059,0.891089109,0.811881188,0.267326733,0.03960396,0.712871287,0.168316832,0.673267327,0.168316832,0.554455446,0.96039604,0.554455446,-0.022510424,0
CAT,8/31/2025,-0.022510424,0.233619902,0.270744647,0.32617362,-0.01500695,0.017419244,0.084294475,0.084315411,0.0129964,3269819.048,2789086.955,0.250584891,1.172361816,15.0002452,0.223611355,1.93962E+11,25.99092612,1.91915E+11,-0.043331403,1.010665958,-0.044298241,0.148514852,0.881188119,0.851485149,0.693069307,0.742574257,0.762376238,0.722772277,0.257425743,0.920792079,0.257425743,0.534653465,0.366336634,0.534653465,0.146857368,1
CAT,9/30/2025,0.146857368,0.256109698,0.467261355,0.323077037,0.097904912,0.011764908,0.091130519,0.089150052,0.0129964,2716976.19,2867142.352,-0.16907445,0.947625146,14.81503013,-0.185215079,2.20859E+11,26.12079069,2.05856E+11,0.138674161,1.072882092,0.129864569,0.900990099,0.891089109,0.861386139,0.722772277,0.445544555,0.821782178,0.792079208,0.168316832,0.198019802,0.168316832,0.603960396,0.841584158,0.603960396,0.200574021,1
CAT,10/31/2025,0.200574021,0.345892848,0.882877602,0.656811939,0.133716014,0.029339269,0.11643138,0.074069435,0.0129964,3195543.478,3060779.572,0.176139669,1.044029275,14.97726773,0.162237609,2.67965E+11,26.31412149,2.27595E+11,0.213284088,1.177374767,0.193330806,0.97029703,0.930693069,0.96039604,0.891089109,0.900990099,0.920792079,0.732673267,0.227722772,0.574257426,0.227722772,0.683168317,0.96039604,0.683168317,0.009060766,0
CAT,11/30/2025,0.009060766,0.389362815,0.713945619,0.56281438,0.006040511,0.018192884,0.098784875,0.085604394,0,2525963.158,2812827.609,-0.209535663,0.89801563,14.742133,-0.235134737,2.67269E+11,26.3115197,2.52031E+11,-0.002598415,1.060459752,-0.002601797,0.435643564,0.95049505,0.95049505,0.900990099,0.653465347,0.851485149,0.792079208,0.118811881,0.198019802,0.118811881,0.673267327,0.831683168,0.673267327,0.016424352,0
CL,12/31/2019,0.018795274,-0.010931196,0.013298958,0.227426794,0.012530183,0.00808011,0.035031291,0.029084499,0.025193212,3544919.048,3542727.074,-0.061845745,1.000618725,15.08102588,-0.063840893,47619414784,24.58650639,47328884812,0.015039852,1.006138534,0.014927874,0.303030303,0.101010101,0.171717172,0.367346939,0.323232323,0.555555556,0.181818182,0.323232323,0.585858586,0.323232323,0.101010101,0.151515152,0.101010101,0.083088605,1
CL,1/31/2020,0.083088605,0.120126924,0.102694003,0.217805491,0.055392404,0.016131505,0.038225701,0.043305347,0,4277309.524,3866946.19,0.206602878,1.106120777,15.26883475,0.187808872,51346320802,24.66185912,48626524404,0.078264423,1.055932363,0.075352733,0.939393939,0.797979798,0.494949495,0.551020408,0.767676768,0.393939394,0.343434343,0.373737374,0.505050505,0.373737374,0.111111111,0.838383838,0.111111111,-0.098225018,0
CL,2/29/2020,-0.098225018,-0.004940407,-0.04437421,0.084515467,-0.065483345,0.015905012,0.091925705,0.061550207,0.05671024,4790289.474,4204172.682,0.119930519,1.139413111,15.3821014,0.113266647,47024555607,24.57393576,48663430398,-0.084168936,0.966322251,-0.087923359,0.454545455,0.767676768,0.323232323,0.62244898,0.161616162,0.757575758,0.444444444,0.303030303,0.454545455,0.303030303,0.111111111,0.747474748,0.111111111,-0.083931552,0
CL,3/31/2020,-0.083931552,-0.105273924,-0.11505435,-0.043327027,-0.055954368,0.054785211,0.10080895,0.069440173,0.053067508,8116986.364,5728195.12,0.694466777,1.417023372,15.90946951,0.527368105,46182456851,24.55586584,48184444420,-0.017907639,0.958451579,-0.018069921,0.757575758,0.888888889,0.626262626,0.642857143,0.191919192,0.767676768,0.212121212,0.292929293,0.292929293,0.292929293,0.191919192,0.808080808,0.191919192,0.072006001,0
CL,4/30/2020,0.072006001,-0.114429126,-0.008048222,-0.037701697,0.048004001,0.020111935,0.094427594,0.076622738,0.053067508,4179404.762,5695560.2,-0.485103883,0.733800472,15.24567939,-0.663790113,49200783086,24.61917538,47469265181,0.065356554,1.036476611,0.063309536,0.141414141,0.373737374,0.686868687,0.424242424,0.03030303,0.141414141,0.121212121,0.212121212,0.03030303,0.212121212,0.181818182,0.555555556,0.181818182,0.055450213,0
CL,5/31/2020,0.055450213,0.036484695,0.031364039,0.040020874,0.036966809,0.015973831,0.085652292,0.07979747,0.048457904,4482070,5592820.375,0.072418264,0.801397095,15.31559555,0.069916158,50643128622,24.64806939,48675456186,0.0293155,1.040424324,0.028894018,0.414141414,0.353535354,0.595959596,0.323232323,0.191919192,0.111111111,0.121212121,0.282828283,0.595959596,0.282828283,0.161616162,0.323232323,0.161616162,0.00728721,0
CL,6/30/2020,0.00728721,0.139694068,0.019714001,0.033275135,0.00485814,0.010928145,0.033621152,0.079620282,0,4056527.273,4239334.012,-0.094943347,0.95687843,15.21583781,-0.099757737,51294282434,24.66084513,50379398047,0.012857693,1.018159891,0.012775735,0.565656566,0.252525253,0.636363636,0.474747475,0.03030303,0.101010101,0.141414141,0.262626263,0.555555556,0.262626263,0.191919192,0.515151515,0.191919192,0.057099798,0
CL,7/31/2020,0.057099798,0.123846665,-0.004754127,0.097451655,0.038066532,0.007590111,0.028295141,0.075166617,0,3406618.182,3981738.485,-0.160213169,0.855560503,15.04123062,-0.174607192,54372000717,24.71911517,52103137257,0.060001196,1.043545621,0.058270036,0.707070707,0.585858586,0.484848485,0.525252525,0.03030303,0.111111111,0.101010101,0.262626263,0.474747475,0.262626263,0.212121212,0.666666667,0.212121212,0.035131284,0
CL,8/31/2020,0.035131284,0.102211007,0.142424839,0.09173064,0.023420856,0.006314744,0.024963981,0.057343838,0,3030885.714,3498010.39,-0.110294858,0.866459895,14.92436545,-0.116865172,55822880190,24.74544966,53829721113,0.026684313,1.037027111,0.026334496,0.363636364,0.515151515,0.484848485,0.434343434,0.02020202,0.181818182,0.070707071,0.252525253,0.505050505,0.252525253,0.191919192,0.333333333,0.191919192,-0.012037327,0
CL,9/30/2020,-0.012037327,0.081065382,0.232083804,0.090327202,-0.008024885,0.012670979,0.035325712,0.032411479,0.006949754,3152109.524,3196537.807,0.039996166,0.986101124,14.96358248,0.039217027,54336788669,24.71846734,54843889858,-0.026621549,0.990753734,-0.026982319,0.636363636,0.535353535,0.404040404,0.474747475,0.090909091,0.252525253,0.03030303,0.212121212,0.232323232,0.212121212,0.181818182,0.363636364,0.181818182,0.023747754,1
CL,10/31/2020,0.023747754,0.046957211,0.176619371,0.167149677,0.015831836,0.011462973,0.024613799,0.027206491,0.006949754,3235609.091,3139534.776,0.026490059,1.030601449,14.98972775,0.026145273,55868800174,24.74627192,55342823011,0.028194738,1.009503981,0.027804583,0.84,0.727272727,0.646464647,0.646464647,0.08,0.090909091,0.02020202,0.23,0.686868687,0.23,0.18,0.767676768,0.18,0.068363217,0
CL,11/30/2020,0.068363217,0.080568804,0.19101483,0.228369865,0.045575478,0.012256357,0.040281011,0.030181239,0.006949754,4070635,3486117.872,0.258073793,1.167669927,15.21930956,0.229581815,60649052773,24.82836985,56951547205,0.085562113,1.064923707,0.082097929,0.33,0.636363636,0.626262626,0.606060606,0.1,0.111111111,0.03030303,0.31,0.838383838,0.31,0.15,0.484848485,0.15,-0.008694644,0
CL,12/31/2020,-0.008694644,0.084224812,0.172117911,0.195225045,-0.005796429,0.006314744,0.03868885,0.033139695,0.005019855,2738513.636,3348252.576,-0.327251489,0.817893386,14.82292586,-0.396383702,60556986538,24.82685068,59024946495,-0.001518016,1.025955806,-0.001519169,0.23,0.45,0.505050505,0.575757576,0.015,0.13,0.04040404,0.21,0.12,0.21,0.17,0.24,0.17,-0.075062276,0
CL,1/31/2021,-0.075062276,-0.020422339,0.025575897,0.020700179,-0.050041517,0.00970466,0.071779115,0.049318763,0.041058098,5550678.947,4119942.528,1.026894763,1.347270965,15.52943081,0.706504948,55546797676,24.7404917,58917612329,-0.082735109,0.942787657,-0.086358981,0.05,0.08,0.262626263,0.363636364,0.03,0.49,0.191919192,0.41,0.97,0.41,0.12,0.09,0.12,-0.042282219,0
CL,2/28/2021,-0.042282219,-0.121872665,-0.051122996,0.084020659,-0.028188146,0.00855242,0.033184635,0.050055914,0.033184635,4045452.632,4111548.405,-0.271178775,0.98392436,15.213104,-0.31632681,53552803857,24.70393399,56552196024,-0.035897548,0.94696241,-0.036557712,0.23,0.04,0.242424242,0.222222222,0.03,0.2,0.171717172,0.33,0.54,0.33,0.09,0.1,0.09,0.042724913,0
CL,3/31/2021,0.042724913,-0.076323715,0.001472746,0.233898351,0.028483275,0.010901556,0.060792771,0.053940216,0.037631244,5511330.435,5035820.671,0.362351988,1.094425476,15.52231661,0.309212609,56137850063,24.75107611,55079150532,0.048270978,1.019221421,0.047142119,0.56,0.1,0.25,0.171717172,0.11,0.38,0.16,0.4,0.71,0.4,0.08,0.24,0.08,0.027371022,0
CL,4/30/2021,0.027371022,0.025969883,0.005017179,0.182522681,0.018247348,0.007946576,0.045301818,0.054258896,0.024411651,4418661.905,4658481.657,-0.198258577,0.94851976,15.30134747,-0.220969139,57793146543,24.78013603,55827933488,0.029486282,1.03520125,0.029059923,0.47,0.29,0.09,0.222222222,0.09,0.27,0.22,0.37,0.66,0.37,0.09,0.38,0.09,0.033427891,0
CL,5/31/2021,0.033427891,0.107075501,-0.027846741,0.157848948,0.02228526,0.006924578,0.007733717,0.047128024,0,3745550,4558514.113,-0.152333878,0.821660284,15.13607903,-0.165268445,59998871298,24.81759159,57976622634,0.038165853,1.034880415,0.037455554,0.65,0.58,0.17,0.272727273,0.04,0.02,0.25,0.32,0.09,0.32,0.1,0.63,0.1,-0.01370035,0
CL,6/30/2021,-0.01370035,0.047168017,-0.032755736,0.133724326,-0.009133566,0.008926605,0.025640509,0.04727708,0.007909901,4133877.273,4099363.059,0.103676969,1.008419409,15.23472633,0.098647305,58258657399,24.78815854,58683558413,-0.029004111,0.992759454,-0.029433044,0.34,0.53,0.09,0.232323232,0.24,0.18,0.21,0.36,0.72,0.36,0.08,0.25,0.08,-0.027403938,0
CL,7/31/2021,-0.027403938,-0.008662433,0.017082488,0.043095285,-0.018269292,0.013119043,0.031909692,0.03563956,0.013701969,4137333.333,4005586.869,0.000836034,1.032890677,15.23556202,0.000835684,57240522865,24.77052793,58499350521,-0.017476107,0.97848134,-0.017630617,0.25,0.33,0.17,0.121212121,0.54,0.38,0.1,0.37,0.84,0.37,0.08,0.18,0.08,-0.019989992,0
CL,8/31/2021,-0.019989992,-0.059904667,0.040756512,-0.012450079,-0.013326661,0.007772465,0.006859477,0.030757912,0.006859477,3481277.273,3917495.96,-0.158569786,0.888648593,15.06290982,-0.172652199,56124518652,24.75083861,57207899639,-0.019496751,0.981062388,-0.01968932,0.2,0.14,0.24,0.141414141,0.19,0.03,0.14,0.37,0.57,0.37,0.06,0.16,0.06,-0.035107876,0
CL,9/30/2021,-0.035107876,-0.080309334,-0.036929348,-0.03551099,-0.023405251,0.007951342,0.007559406,0.029081048,0.007559406,3661190.476,3759933.694,0.051680228,0.973738043,15.11329892,0.050389102,54418091930,24.71996251,55927711149,-0.0304043,0.97300767,-0.030876099,0.6,0.14,0.22,0.11,0.07,0.03,0.08,0.29,0.19,0.29,0.08,0.44,0.08,0.008070926,0
CL,10/31/2021,0.008070926,-0.046764162,-0.055021504,-0.050280378,0.005380617,0.007466429,0.021910327,0.025513366,0.017610192,4571390.476,3904619.408,0.248607661,1.170764676,15.33532798,0.222029059,55189424131,24.73403718,55244011571,0.014174187,0.999011885,0.014074672,0.31,0.32,0.27,0.07,0.03,0.09,0.07,0.41,0.87,0.41,0.08,0.37,0.08,-0.012244902,0
CL,11/30/2021,-0.012244902,-0.039230671,-0.096785238,-0.121936825,-0.008163268,0.010321313,0.021601919,0.014877417,0.017819541,3629800,3954126.984,-0.205974633,0.9179776,15.10468811,-0.23063987,54341894966,24.71856131,54649803676,-0.015356731,0.994365786,-0.015475867,0.66,0.46,0.3,0.13,0.11,0.05,0.01,0.33,0.16,0.33,0.09,0.5,0.09,0.131980329,1
CL,12/31/2021,0.131980329,0.127143599,0.036623448,0.002668084,0.087986886,0.010086104,0.078067482,0.062729482,0.007069598,4624063.636,4275084.704,0.27391692,1.081630881,15.34678445,0.242096343,61817361371,24.84745009,57116226823,0.137563595,1.082308213,0.128888778,0.86,0.64,0.44,0.19,0.15,0.5,0.41,0.37,0.65,0.37,0.1,0.89,0.1,-0.025298493,0
CL,1/31/2022,-0.025298493,0.089832607,0.038867498,0.056613939,-0.016865662,0.008864587,0.087281099,0.062500309,0.0126514,5528140,4594001.212,0.195515554,1.203338821,15.52536197,0.178577518,60048374863,24.81841632,58735877067,-0.028616338,1.02234576,-0.029033768,0.57,0.83,0.57,0.32,0.06,0.54,0.27,0.35,0.56,0.35,0.08,0.64,0.08,-0.060668962,0
CL,2/28/2022,-0.060668962,0.036404263,-0.004254571,0.036328539,-0.040445974,0.014373308,0.102551976,0.06808764,0.030473504,4714610.526,4955604.721,-0.147161518,0.951369367,15.36617687,-0.159185102,56042713934,24.74937999,59302816723,-0.066707233,0.945026173,-0.069036336,0.41,0.69,0.64,0.41,0.17,0.8,0.34,0.31,0.3,0.31,0.07,0.35,0.07,-0.002761692,0
CL,3/31/2022,-0.002761692,-0.086961136,0.029125911,-0.008879038,-0.001841128,0.014844868,0.029189694,0.06589043,0.029189694,5288508.696,5177086.407,0.121727588,1.0215222,15.48104685,0.114869987,55227021157,24.73471818,57106036651,-0.014554841,0.967096027,-0.014661802,0.29,0.37,0.52,0.33,0.25,0.15,0.31,0.36,0.65,0.36,0.07,0.27,0.07,0.008243979,1
CL,4/30/2022,0.008243979,-0.055540665,0.029302579,-0.027331197,0.005495986,0.015362562,0.037021098,0.065891286,0.03425785,6673885,5559001.407,0.261959729,1.200554652,15.71371271,0.232665853,56444649860,24.75652635,55904794983,0.022047698,1.009656683,0.021808162,0.87,0.61,0.67,0.56,0.23,0.13,0.27,0.48,0.99,0.48,0.1,0.81,0.1,0.048284081,0
CL,5/31/2022,0.048284081,0.054007209,0.092377565,-0.013348457,0.032189388,0.015992826,0.026863872,0.067062911,0.001594464,5183019.048,5715137.581,-0.22338802,0.906893137,15.46089827,-0.252814435,57733968532,24.77911155,56468546516,0.022842177,1.022409325,0.0225852,0.74,0.79,0.72,0.55,0.15,0.08,0.33,0.37,0.13,0.37,0.11,0.78,0.11,0.024808216,1
CL,6/30/2022,0.024808216,0.083146565,-0.011045091,0.025173848,0.016538811,0.013239601,0.020119228,0.038298871,0,4587204.762,5481369.603,-0.114955064,0.836872004,15.33878141,-0.12211686,58708298984,24.79584693,57628972459,0.016876208,1.018728887,0.016735387,0.92,0.97,0.79,0.74,0.09,0.1,0.1,0.36,0.06,0.36,0.14,0.89,0.14,-0.039404701,0
CL,7/31/2022,-0.039404701,0.031958058,-0.025357579,0.012524334,-0.0262698,0.011705216,0.045394084,0.040444551,0.022750315,4044180,4604801.27,-0.118378139,0.878252885,15.21278937,-0.125992044,58034512350,24.78430371,58158926622,-0.011476855,0.997860788,-0.011543222,0.11,0.72,0.68,0.68,0.15,0.22,0.1,0.36,0.6,0.36,0.12,0.31,0.12,-0.035635012,0
CL,8/31/2022,-0.035635012,-0.050654075,0.000617449,-0.00363975,-0.023756674,0.011701133,0.036034458,0.034184477,0.021743946,4229504.348,4286963.037,0.04582495,0.986596878,15.25759537,0.044806,57643877547,24.77754988,58128896294,-0.006731078,0.991656151,-0.006753833,0.56,0.51,0.74,0.75,0.22,0.19,0.09,0.42,0.87,0.42,0.12,0.48,0.12,-0.119674219,0
CL,9/30/2022,-0.119674219,-0.18449747,-0.116691236,-0.090964064,-0.079782813,0.013701095,0.047469279,0.060028079,0.047469279,4913857.143,4395847.164,0.16180449,1.117840762,15.40756976,0.149974392,51777041568,24.67021267,55818477155,-0.101777261,0.927596814,-0.107337203,0.36,0.1,0.81,0.66,0.15,0.21,0.26,0.37,0.61,0.37,0.11,0.55,0.11,0.038391164,0
CL,10/31/2022,0.038391164,-0.118452254,-0.090279699,-0.063622549,0.02559411,0.013525429,0.079085532,0.063891522,0.061446943,4657676.19,4600345.894,-0.052134392,1.012462171,15.35402721,-0.05354255,54781862105,24.72662499,54734260407,0.05803384,1.000869687,0.056412318,0.29,0.35,0.44,0.67,0.06,0.37,0.2,0.36,0.24,0.36,0.11,0.28,0.11,0.050718817,0
CL,11/30/2022,0.050718817,-0.039514274,-0.08816679,-0.003933859,0.033812545,0.009565938,0.095017914,0.064371172,0.069093943,3531914.286,4367815.873,-0.241700337,0.808622522,15.07735057,-0.276676638,57482377899,24.77474427,54680427191,0.049295801,1.051242297,0.048119274,0.37,0.24,0.29,0.61,0.02,0.34,0.15,0.29,0.06,0.29,0.1,0.25,0.1,0.013376218,1
CL,12/31/2022,0.013376218,0.105651354,-0.098338524,-0.108297457,0.008917478,0.008595092,0.019027123,0.063169688,0,3328795.238,3839461.905,-0.05750962,0.866995251,15.01812101,-0.059229566,58454274452,24.79151065,56906171485,0.01690773,1.027204483,0.016766386,0.89,0.54,0.23,0.62,0.09,0.01,0.13,0.3,0.31,0.3,0.13,0.82,0.13,-0.05813217,0
CL,1/31/2023,-0.05813217,0.002875869,-0.115917038,-0.138335241,-0.03875478,0.017150428,0.055311929,0.065029966,0.033562624,5237650,4032786.508,0.573437122,1.298766991,15.47138348,0.453262476,55641548539,24.74219604,57192733630,-0.048118396,0.972877934,-0.049314617,0.11,0.31,0.19,0.42,0.51,0.25,0.15,0.41,0.96,0.41,0.08,0.19,0.08,-0.02253627,0
CL,2/28/2023,-0.02253627,-0.067043655,-0.103908748,-0.103355457,-0.01502418,0.009138996,0.035754311,0.06455753,0.029309557,3796210.526,4120885.255,-0.275207292,0.921212383,15.1495139,-0.321869585,54723258935,24.72555467,56273027309,-0.016503667,0.972459837,-0.01664137,0.69,0.36,0.2,0.5,0.13,0.25,0.16,0.34,0.34,0.34,0.08,0.31,0.08,0.035837331,0
CL,3/31/2023,0.035837331,-0.046365018,0.054387809,-0.068650008,0.023891554,0.010572522,0.047442619,0.042054089,0.029309557,4397834.783,4477231.77,0.158480214,0.982266501,15.29662288,0.147108986,56104417575,24.75048039,55489741683,0.025238969,1.011077289,0.024925726,0.56,0.29,0.32,0.56,0.14,0.26,0.01,0.32,0.35,0.32,0.09,0.57,0.09,0.058917229,1
CL,4/30/2023,0.058917229,0.072146729,0.075230082,-0.021841366,0.039278153,0.009735845,0.041981805,0.045553031,0.013011321,5197805.263,4463950.191,0.181900985,1.164395892,15.46374703,0.167124147,59956675547,24.81688806,56928117352,0.068662293,1.05319969,0.066407673,0.87,0.82,0.59,0.53,0.16,0.26,0.14,0.44,0.98,0.44,0.11,0.8,0.11,-0.078200582,0
CL,5/31/2023,-0.078200582,0.011090437,-0.056696761,-0.13986478,-0.052133722,0.00814131,0.073415055,0.053866464,0.045149127,5902531.818,5166057.288,0.135581562,1.142560272,15.59089194,0.127144909,55884418717,24.74655144,57315170613,-0.06791999,0.975037117,-0.070336621,0.2,0.58,0.52,0.32,0.11,0.64,0.33,0.48,0.86,0.48,0.1,0.42,0.1,0.02857142,0
CL,6/30/2023,0.02857142,0.003998113,-0.042552278,-0.136706273,0.019047613,0.008325967,0.07202132,0.055432649,0.045149127,4816747.619,5305694.9,-0.183952282,0.907844818,15.38760949,-0.203282448,57882986799,24.78168934,57908027021,0.035762528,0.999567586,0.035137897,0.32,0.42,0.35,0.13,0.1,0.6,0.3,0.38,0.11,0.38,0.1,0.25,0.1,-0.011407794,0
CL,7/31/2023,-0.011407794,-0.062679611,0.004944989,-0.111545258,-0.007605196,0.008523953,0.053944222,0.049607249,0.04224284,5210345,5309874.812,0.081714346,0.981255714,15.46615663,0.07854714,57659092478,24.77781379,57142165998,-0.003868051,1.009046323,-0.003875551,0.18,0.14,0.47,0.16,0.1,0.35,0.23,0.44,0.52,0.44,0.09,0.19,0.09,-0.041362189,0
CL,8/31/2023,-0.041362189,-0.025220944,-0.014410219,-0.116821619,-0.027574793,0.007538154,0.035086353,0.051997,0.021362874,3547217.391,4524770.003,-0.319197214,0.783955292,15.08167402,-0.38448261,55549616841,24.74054246,57030565373,-0.036585308,0.974032372,-0.037271334,0.35,0.17,0.37,0.2,0.15,0.32,0.29,0.37,0.23,0.37,0.08,0.26,0.08,-0.029479953,0
CL,9/30/2023,-0.029479953,-0.080236339,-0.076559019,-0.026335088,-0.019653302,0.009000925,0.015083414,0.049448345,0.015083414,3644440,4134000.797,0.027408134,0.881576995,15.10871328,0.027039256,53765244172,24.70789308,55657984497,-0.032122142,0.965993373,-0.032649379,0.69,0.31,0.26,0.27,0.14,0.02,0.21,0.32,0.16,0.32,0.08,0.54,0.08,0.061616739,1
CL,10/31/2023,0.061616739,-0.012295976,-0.07420488,-0.004557237,0.041077826,0.012467264,0.056338937,0.050230501,0.021295875,5752695.455,4314784.282,0.578485434,1.333252158,15.56517908,0.456465801,57172110712,24.76933204,55495657242,0.063365592,1.030208733,0.061438965,0.9,0.83,0.41,0.52,0.21,0.65,0.25,0.46,0.95,0.46,0.1,0.94,0.1,0.051247782,0
CL,11/30/2023,0.051247782,0.08312196,0.055804601,-0.0040561,0.034165188,0.006812688,0.049871652,0.043279301,0.017020259,3783119.048,4393418.167,-0.342374531,0.86108786,15.14605937,-0.419119705,59950040419,24.81677739,56962465101,0.048588895,1.05244814,0.047445351,0.34,0.81,0.42,0.5,0.09,0.25,0.15,0.35,0.15,0.35,0.1,0.49,0.1,0.012833573,0
CL,12/31/2023,0.012833573,0.130344796,0.039650068,-0.00458941,0.008555715,0.011998009,0.025700078,0.042386485,0,4349800,4628538.167,0.149791996,0.939778358,15.28564042,0.139581053,60665460193,24.82864035,59262537108,0.0119336,1.023673018,0.011862956,0.28,0.58,0.39,0.32,0.45,0.06,0.16,0.36,0.28,0.36,0.09,0.23,0.09,0.043111938,0
CL,1/31/2024,0.043111938,0.110642011,0.096985583,0.102410165,0.028741292,0.008884114,0.020242788,0.043420221,0,5408404.762,4513774.603,0.243368606,1.198200007,15.50346474,0.217824314,64465517742,24.88939631,61693672785,0.062639557,1.044929161,0.060755961,0.64,0.45,0.64,0.58,0.18,0.05,0.16,0.42,0.92,0.42,0.1,0.67,0.1,0.004644611,0
CL,2/29/2024,0.004644611,0.061405817,0.149631949,0.133065501,0.003096407,0.008396184,0.02026316,0.034299132,0,4983975,4914059.921,-0.078475961,1.014227559,15.42173832,-0.081726416,66241763143,24.91657696,63790913693,0.027553419,1.03842004,0.027180655,0.38,0.44,0.65,0.52,0.12,0.13,0.06,0.39,0.63,0.39,0.1,0.62,0.1,0.041160889,0
CL,3/31/2024,0.041160889,0.09109162,0.233309734,0.138888751,0.027440593,0.006314744,0.021667874,0.02229552,0,3659920,4684099.921,-0.265662448,0.781349686,15.11295185,-0.308786476,68944413185,24.95656641,66550564690,0.04079979,1.035970371,0.039989447,0.64,0.56,0.6,0.47,0.025,0.1,0.02,0.31,0.05,0.31,0.1,0.5,0.1,0.03211319,1
CL,4/30/2024,0.03211319,0.079586966,0.199034639,0.110060417,0.021408793,0.00839583,0.019016757,0.018361094,0,4394504.545,4346133.182,0.200710547,1.011129747,15.29586535,0.182913504,70784306900,24.98290316,68656827742,0.026686625,1.030987146,0.026336748,0.910891089,0.69,0.61,0.48,0.099009901,0.07,0.01,0.356435644,0.67,0.356435644,0.108910891,0.84,0.108910891,0.01153425,0
CL,5/31/2024,0.01153425,0.086990543,0.153738086,0.21812198,0.0076895,0.008437737,0.015182728,0.016613099,0,4354572.727,4136332.424,-0.009086762,1.05276179,15.28673705,-0.009128299,71585157780,24.9941536,70437959288,0.011313961,1.016286651,0.011250437,0.376237624,0.71,0.65,0.6,0.118811881,0.08,0.02,0.376237624,0.82,0.376237624,0.118811881,0.62,0.118811881,0.04942143,0
CL,6/30/2024,0.04942143,0.095614696,0.195416014,0.24281434,0.03294762,0.008474319,0.018967105,0.018228374,0,4198731.579,4315936.284,-0.035787931,0.972843736,15.25029303,-0.03644402,74727022777,25.03710761,72365495819,0.043889894,1.032633328,0.042954019,0.712871287,0.752475248,0.74,0.66,0.148514852,0.128712871,0.04,0.346534654,0.376237624,0.346534654,0.128712871,0.653465347,0.128712871,0.038203909,0
CL,7/31/2024,0.038203909,0.102080151,0.189791366,0.305183976,0.025469273,0.011140708,0.01946168,0.017640771,0,3972440.909,4175248.405,-0.053895007,0.951426244,15.1948913,-0.05540173,76772330297,25.06411013,74361503618,0.027370387,1.032420359,0.027002515,0.534653465,0.574257426,0.77,0.77,0.128712871,0.099009901,0.03,0.346534654,0.425742574,0.346534654,0.118811881,0.524752475,0.118811881,0.05518676,0
